iter,total_num_steps,fps,entropy,value_loss,action_loss,mean_rew,median_rew,min_rew,max_rew,test_mean_rew,test_median_rew,test_min_rew,test_max_rew
13,519792,542,-3.0559339376596304,7.768494895177009,-0.023083049923563803,53.53788082142858,54.339031,29.69197,78.170844,64.273046,64.273046,64.273046,64.273046
14,559776,542,-3.149168099501194,8.002598532957908,-0.027464051829585327,57.182948482142855,58.4979615,28.886128,74.481688,67.777528,67.777528,67.777528,67.777528
15,599760,542,-3.250677470671825,5.878718087612055,-0.021147278573864288,59.892004392857146,61.513211999999996,35.320168,76.078338,78.863503,78.863503,78.863503,78.863503
16,639744,543,-3.3415228116206634,6.004078651085878,-0.022875295269253772,62.255512875,63.225274999999996,18.121177,91.620735,80.342102,80.342102,80.342102,80.342102
17,679728,543,-3.4214632333853308,6.1178265186456535,-0.020194544327872186,64.8966932142857,64.1843195,48.479363,85.943144,82.845201,82.845201,82.845201,82.845201
18,719712,542,-3.524866311978071,5.601759486932021,-0.022213283034626587,71.07872717857143,71.3998875,53.038668,89.976742,77.868595,77.868595,77.868595,77.868595
19,759696,542,-3.6095336333299293,5.984474700536484,-0.004084591310507117,75.32763057142857,74.7967515,53.85496,95.486644,88.751364,88.751364,88.751364,88.751364
20,799680,542,-3.7223106916134174,5.875732273321885,-0.024086445631389952,77.57643383928573,78.8475205,49.232603,107.394352,97.15066,97.15066,97.15066,97.15066
21,839664,542,-3.8064662756064,6.449076945965107,-0.005238977113987904,80.53837646428572,81.0555005,62.467984,101.788155,98.440427,98.440427,98.440427,98.440427
22,879648,543,-3.9308334264999782,5.575075818025149,-0.010459295673708532,86.25791933928573,86.1738585,43.502472,108.758056,104.942488,104.942488,104.942488,104.942488
23,919632,543,-4.026049780845642,4.672208178654695,-0.014678569620016974,86.2229838392857,85.8279565,65.015079,106.643026,107.611645,107.611645,107.611645,107.611645
24,959616,544,-4.110516132452549,5.531166061071249,-0.02102296604780116,90.58575360714285,90.871091,70.831894,119.995384,108.119125,108.119125,108.119125,108.119125
25,999600,544,-4.197383486918914,5.000534188747406,-0.022022104347856022,91.71395498214285,91.32078,66.03155,125.205693,106.471751,106.471751,106.471751,106.471751
26,1039584,545,-4.275977107806083,5.309539051850637,-0.017248648115603896,95.85978966071427,94.973252,72.540216,120.91247,109.552323,109.552323,109.552323,109.552323
27,1079568,545,-4.370508421384371,5.090717673607362,-0.017129371409231306,101.51517589285716,100.998049,70.723417,126.061467,106.716961,106.716961,106.716961,106.716961
28,1119552,546,-4.448235999620878,5.158996192002908,-0.02644657827479536,104.41670183928571,102.87877449999999,75.14946,163.756623,109.468961,109.468961,109.468961,109.468961
29,1159536,547,-4.52121781202463,5.884583770006131,-0.02836627807492056,104.05098878571428,105.721484,64.416879,147.858398,85.355578,85.355578,85.355578,85.355578
30,1199520,547,-4.597211072383783,5.806817678304819,-0.030283139525458982,109.51591260714284,111.9347815,68.787957,151.730521,107.194183,107.194183,107.194183,107.194183
31,1239504,548,-4.646301065347133,5.880834841728211,-0.012584754048013845,112.09314608928571,111.3929375,83.45529,147.585629,126.512955,126.512955,126.512955,126.512955
32,1279488,549,-4.687199842012846,5.167629029811957,-0.027712375940404273,115.35457748214286,115.7476795,74.601268,150.313099,117.112949,117.112949,117.112949,117.112949
33,1319472,549,-4.766405623998398,5.733940562835106,-0.027413031434489546,120.08238574999999,118.72048000000001,79.82252,146.556476,114.198644,114.198644,114.198644,114.198644
34,1359456,549,-4.843620986204881,3.994000868919568,-0.025922887119052645,119.17782276785715,118.634929,93.542901,152.279359,130.147966,130.147966,130.147966,130.147966
35,1399440,550,-4.906390851583236,4.458973520230025,-0.02366789365375366,121.16941348214286,121.786392,93.217895,144.500354,129.748609,129.748609,129.748609,129.748609
36,1439424,550,-4.970132593008188,4.475231201832111,-0.017856710107242598,126.7732797857143,125.92617050000001,101.508407,163.143919,128.308946,128.308946,128.308946,128.308946
37,1479408,551,-5.058564984492767,3.5957934462107146,0.01339556936828348,121.38778687499999,121.1978335,85.105405,152.58214,140.920921,140.920921,140.920921,140.920921
38,1519392,551,-5.1375955752837354,4.036299711465835,-0.02178280026575801,125.972433875,129.1252275,26.906338,162.239594,107.323282,107.323282,107.323282,107.323282
39,1559376,552,-5.2182557668441385,4.144493666214821,-0.021260708439886235,130.25260782142857,130.49539299999998,87.495276,173.465282,141.95238,141.95238,141.95238,141.95238
40,1599360,552,-5.286585741776687,3.7216645586184964,-0.01764636302246706,134.74128064285713,133.31328100000002,96.554905,181.100707,139.906398,139.906398,139.906398,139.906398
41,1639344,552,-5.344138739659236,4.90567491818697,-0.022670164613783784,136.7112945357143,137.7004545,101.311731,171.200489,107.581939,107.581939,107.581939,107.581939
42,1679328,553,-5.403867466021807,5.328088513093117,-0.019821719819708213,144.42774467857143,143.5199895,64.140184,184.163532,129.222205,129.222205,129.222205,129.222205
43,1719312,553,-5.451222848892212,5.485063495391454,-0.012434535620559472,145.91770364285713,140.84734450000002,117.158557,242.888162,118.427733,118.427733,118.427733,118.427733
44,1759296,554,-5.508484232731354,6.990823253607139,-0.024157598729914007,143.32537471428572,143.49940600000002,59.72036,179.600941,118.021435,118.021435,118.021435,118.021435
45,1799280,554,-5.533418553914779,4.75588986262297,-0.016551225676122182,150.59955605357143,148.6874655,116.038052,204.027938,174.029061,174.029061,174.029061,174.029061
46,1839264,554,-5.576126432418823,5.256106518476438,-0.015355598412078017,153.9549793571429,151.54488750000002,114.775025,201.682551,173.367189,173.367189,173.367189,173.367189
47,1879248,555,-5.602688859059261,6.0146226717875555,-0.02230241328937924,155.27087064285712,155.7511285,102.927018,192.081913,154.353802,154.353802,154.353802,154.353802
48,1919232,555,-5.620847061352852,6.406768674575366,-0.024918283479941333,156.4241071607143,159.625869,92.239688,202.324386,155.070038,155.070038,155.070038,155.070038
49,1959216,555,-5.6712770841060545,5.640153284256275,-0.008705734671895745,161.57526251785717,159.49292450000002,107.390734,239.534477,184.366523,184.366523,184.366523,184.366523
50,1999200,555,-5.736401577484913,4.545022744704515,-0.010263321592001608,158.23953239285714,156.8855855,123.45856,210.910626,852.543901,852.543901,852.543901,852.543901
51,2039184,556,-5.79006479703463,5.55837165820293,-0.021877300999263893,167.28257196428572,166.9197175,90.731046,249.186223,183.358016,183.358016,183.358016,183.358016
52,2079168,556,-5.845911889198499,5.538295446298061,-0.024863884658938892,174.5330937857143,171.4611595,125.518518,246.683052,198.152737,198.152737,198.152737,198.152737
53,2119152,556,-5.889778135984372,6.417173653382521,-0.019138666742872328,167.44088148214286,170.25323550000002,114.257784,222.617629,192.635903,192.635903,192.635903,192.635903
54,2159136,556,-5.927693437918639,6.75031414765578,-0.016791957948888197,177.15730930357145,171.81006250000002,134.0511,295.859823,153.484062,153.484062,153.484062,153.484062
55,2199120,557,-5.9551460425059,6.325023574783252,-0.013987853764317548,184.5410491607143,181.4228425,132.636792,303.186094,189.347653,189.347653,189.347653,189.347653
56,2239104,557,-5.973616501001211,6.14071930432931,-0.011145222655371375,182.03903667857142,178.76345700000002,142.331093,300.255245,147.398234,147.398234,147.398234,147.398234
57,2279088,557,-6.019559851670876,6.356487892224238,-0.023061175246645384,176.20725725000003,176.0741815,113.115454,242.036562,272.149,272.149,272.149,272.149
58,2319072,558,-6.055874795180101,6.290250461529463,-0.013100658187016587,185.7321702857143,183.735752,119.472842,251.656808,165.073022,165.073022,165.073022,165.073022
59,2359056,558,-6.078652653327355,6.502792020333119,-0.001463804833903664,185.07032298214287,181.3577185,137.648772,270.393217,918.18584,918.18584,918.18584,918.18584
60,2399040,558,-6.109740889378083,6.3293136712832325,-0.02549837792679542,189.1160935714286,187.4956955,120.336701,303.440379,277.064525,277.064525,277.064525,277.064525
61,2439024,558,-6.145378381778032,5.915796528412746,-0.01680050468140764,185.71205941071432,181.9200585,130.353409,268.401401,176.127313,176.127313,176.127313,176.127313
62,2479008,558,-6.200480931844467,7.08881570589848,-0.017532764878165043,183.88967664285715,179.2813425,125.486991,262.095722,194.409275,194.409275,194.409275,194.409275
63,2518992,558,-6.225216365471864,6.812770756085714,-0.004532670919991525,187.90355267857143,181.41803149999998,139.064435,423.247043,185.557938,185.557938,185.557938,185.557938
64,2558976,559,-6.260403712590535,6.429032299457452,-0.009485350484110547,190.94639464285711,187.4867425,130.398336,276.306522,691.516102,691.516102,691.516102,691.516102
65,2598960,559,-6.283962513850286,8.7288740280347,-0.006006943132841769,187.90104017857144,187.3567435,85.404691,269.702187,127.27444,127.27444,127.27444,127.27444
66,2638944,559,-6.311260596299783,8.28937775293986,-0.0017671713687983962,194.34681046428568,187.312738,112.894848,407.893186,160.087438,160.087438,160.087438,160.087438
67,2678928,559,-6.339834132561317,8.71154298232152,-0.018317747689348043,191.67614273214284,185.351236,103.320387,272.737517,133.025954,133.025954,133.025954,133.025954
68,2718912,560,-6.360105980359591,9.687102724344303,-0.004087363529306925,197.79132703571426,190.7683785,133.353276,312.090155,396.420547,396.420547,396.420547,396.420547
69,2758896,560,-6.397539953085093,8.308322617946526,-0.015307037994222273,193.20952032142856,186.0628415,63.117332,357.601118,153.769078,153.769078,153.769078,153.769078
70,2798880,560,-6.413941528858283,8.881509469105648,0.012227176714711673,188.3095175714286,180.2914315,110.84744,288.461346,171.972562,171.972562,171.972562,171.972562
71,2838864,560,-6.4136638201200045,7.939136993579376,-0.01505415073382513,191.3382641607143,189.3009025,129.205289,274.419457,161.109099,161.109099,161.109099,161.109099
72,2878848,561,-6.425050935989771,9.410674829972097,-0.020617295387805476,193.28949662500003,188.9972055,115.474065,328.376922,185.871605,185.871605,185.871605,185.871605
73,2918832,561,-6.436189122077746,8.654262167673844,-0.003155615912762117,195.9639960357143,189.63214900000003,139.7191,328.412616,188.058424,188.058424,188.058424,188.058424
74,2958816,561,-6.446316140737289,8.315882271986741,-0.01713885922393111,200.74564691071424,198.995714,155.183558,268.481386,154.362384,154.362384,154.362384,154.362384
75,2998800,561,-6.465888791206556,7.661526148135845,0.0020605698251389324,192.26295789285714,187.0118605,133.493181,410.543159,235.126065,235.126065,235.126065,235.126065
76,3038784,561,-6.517577584584554,8.219763140800671,-0.020363288844181135,190.2443165,184.18073099999998,119.707457,307.579401,251.225112,251.225112,251.225112,251.225112
77,3078768,562,-6.5535615150745095,8.436214825434563,-0.018100505636222154,191.2201901785714,191.32019,135.889954,283.056625,166.790747,166.790747,166.790747,166.790747
78,3118752,562,-6.578985204452123,8.249517954312838,-0.018102661996799257,197.1565626607143,195.24572899999998,98.9751,299.376985,199.862996,199.862996,199.862996,199.862996
79,3158736,562,-6.614482039671678,7.6130199646338435,-0.011640205592900597,201.9986372142857,191.15777,136.956698,316.4788,193.562001,193.562001,193.562001,193.562001
80,3198720,562,-6.628695018474872,6.95549633930891,0.002951539173264815,207.58625219642857,200.047649,145.514819,380.48168,222.434917,222.434917,222.434917,222.434917
81,3238704,562,-6.642663846871792,8.823951355616252,-0.021029300098766374,185.74115158928572,187.5466065,51.349513,268.18469,217.399892,217.399892,217.399892,217.399892
82,3278688,562,-6.6523250359755295,8.4454191892575,0.0019646158926032234,181.16617225000002,175.90001,138.652853,364.487782,133.502937,133.502937,133.502937,133.502937
83,3318672,562,-6.683651123291407,7.465492317004082,-0.010466310662703995,192.10115485714286,189.3496045,96.490704,271.678338,155.888132,155.888132,155.888132,155.888132
84,3358656,562,-6.707340899491921,7.006180322475922,-0.01730378072716121,196.68316232142857,186.50836950000001,131.065623,282.756163,211.254484,211.254484,211.254484,211.254484
85,3398640,562,-6.764649237119235,6.934791805805304,-0.02451252997293173,207.89328176785716,198.634592,105.759126,343.134139,225.308952,225.308952,225.308952,225.308952
86,3438624,563,-6.815355417055962,6.471132380534441,-0.016174552326116007,210.6271086607143,195.5236725,122.723405,397.978981,245.624777,245.624777,245.624777,245.624777
87,3478608,563,-6.851685034923064,6.1352780889242124,-0.01815593164848486,202.2149447857143,195.81615349999998,144.57706,298.686935,272.000815,272.000815,272.000815,272.000815
88,3518592,563,-6.886685032722277,5.994979320733975,-0.015243385133176045,210.13868017857143,205.7324695,156.711992,276.631142,249.154785,249.154785,249.154785,249.154785
89,3558576,563,-6.921062345993825,6.445915488707714,-0.017694536356933754,215.86515353571426,210.8956905,154.86306,366.105011,280.827727,280.827727,280.827727,280.827727
90,3598560,563,-6.958770001240266,6.3353840516163755,-0.012938148311140816,225.84937725,210.089418,137.850893,403.619549,246.641872,246.641872,246.641872,246.641872
91,3638544,563,-6.984440521093515,8.995935462682676,-0.019320534999655463,224.02469646428568,218.1465965,151.895719,370.572313,253.8383,253.8383,253.8383,253.8383
92,3678528,563,-7.006970060788668,7.064782090370471,-0.02372263920129999,219.89895292857142,214.946525,135.035656,319.753544,1012.006726,1012.006726,1012.006726,1012.006726
93,3718512,563,-7.025648074272351,8.106261719801488,-0.015869815483986315,237.12107803571425,225.6601,160.822134,396.938738,299.56184,299.56184,299.56184,299.56184
94,3758496,563,-7.055197830689259,6.700896762578916,-0.01602603306507659,244.43647898214286,233.394156,164.296926,382.800973,201.4298,201.4298,201.4298,201.4298
95,3798480,564,-7.062292179694542,7.520241375458546,-0.016744282788833796,237.27739096428573,230.52242999999999,153.000409,419.289374,186.39435,186.39435,186.39435,186.39435
96,3838464,564,-7.086930349545601,8.150943413147559,-0.010932508580429922,248.06091376785713,238.0042925,164.864807,434.030444,1002.63299,1002.63299,1002.63299,1002.63299
97,3878448,564,-7.117903785216503,7.572711842335187,-0.010901368219735256,259.2025877142857,250.9636795,166.448374,476.633666,245.272932,245.272932,245.272932,245.272932
98,3918432,564,-7.147644966076582,7.359983957730806,-0.01933812696198658,239.46224589285717,233.3306785,169.843254,406.017968,812.07059,812.07059,812.07059,812.07059
99,3958416,564,-7.166142719219892,8.666896181840164,-0.0195244125820374,263.6385511428571,238.8588495,128.030484,553.413013,807.727125,807.727125,807.727125,807.727125
100,3998400,564,-7.171452144476084,7.45444063834655,-0.015008459519893408,271.21914885714284,251.9903665,174.02512,796.929247,230.766974,230.766974,230.766974,230.766974
101,4038384,564,-7.195110275806525,8.658835205359336,-0.014646917269214427,263.9483381785714,243.61341299999998,109.844591,575.749654,1100.198097,1100.198097,1100.198097,1100.198097
102,4078368,564,-7.231023014508761,8.564886154578282,-0.0015198130194804458,250.98863957142856,241.558361,150.597174,404.87634,310.971204,310.971204,310.971204,310.971204
103,4118352,564,-7.26369086534549,7.8048311178500835,-0.01911513149247278,250.89442260714287,246.4837465,152.908108,372.309255,324.941882,324.941882,324.941882,324.941882
104,4158336,565,-7.284544217280852,7.754235457151364,-0.023831981231715194,253.23446367857144,235.924462,179.336996,492.979542,578.348553,578.348553,578.348553,578.348553
105,4198320,565,-7.322379210056403,9.227905601110214,-0.01706180602088399,254.17530451785714,244.731649,168.669144,489.382597,1156.564803,1156.564803,1156.564803,1156.564803
106,4238304,565,-7.351026856593597,7.165101969547761,-0.009020718390036984,259.49038135714284,247.8082885,181.759384,435.018916,1081.139463,1081.139463,1081.139463,1081.139463
107,4278288,565,-7.388636941176195,6.939413906366397,-0.01563891690304258,248.91204542857142,237.8176125,159.872392,424.825586,246.368199,246.368199,246.368199,246.368199
108,4318272,565,-7.42675082989228,7.845960702040257,-0.012905877975441772,265.2183159821428,249.2615815,162.800136,468.737889,420.296315,420.296315,420.296315,420.296315
109,4358256,565,-7.464441416813777,7.516435914773208,-0.016060008575555118,264.932248,252.02808149999998,172.935399,575.901566,211.501509,211.501509,211.501509,211.501509
110,4398240,565,-7.498396412531535,9.296080207824707,-0.01697210000930705,275.95159089285715,247.9292615,147.578656,477.330419,218.760076,218.760076,218.760076,218.760076
111,4438224,565,-7.533240243716118,9.946909284591674,-0.009088933302122407,272.9121471964286,244.222865,176.456338,478.379425,266.718019,266.718019,266.718019,266.718019
112,4478208,565,-7.55330781080784,7.612452572736984,-0.0024797776425097813,294.9321665535714,269.357449,161.439533,517.887246,1154.607766,1154.607766,1154.607766,1154.607766
113,4518192,565,-7.567824300130209,8.999374668414776,-0.01304662468289443,289.7241222857143,271.7281655,112.108166,522.609937,408.215201,408.215201,408.215201,408.215201
114,4558176,566,-7.5999037522536055,7.690292404859494,-0.008420434107821888,277.0050158392857,269.65423999999996,162.270168,518.999148,528.973003,528.973003,528.973003,528.973003
115,4598160,566,-7.636989340415368,8.754081134612743,-0.012780546081660595,302.5089799821429,296.00212450000004,187.746823,619.090305,773.051236,773.051236,773.051236,773.051236
116,4638144,566,-7.673400048720531,7.871418344057523,-0.010318107926436008,317.13539087500004,300.8034685,173.748722,652.562611,345.021733,345.021733,345.021733,345.021733
117,4678128,566,-7.6914620961898414,9.486200566780873,-0.010817635323912373,316.77949900000004,275.3662855,171.993301,683.432256,823.474835,823.474835,823.474835,823.474835
118,4718112,566,-7.719064476551154,8.338414609585053,-0.010501154983033372,339.4130772321428,320.41094050000004,157.573686,628.212998,963.498131,963.498131,963.498131,963.498131
119,4758096,566,-7.737010560891567,8.779690985190562,0.008155199768197445,306.440400625,289.830981,153.675914,486.913471,1184.847482,1184.847482,1184.847482,1184.847482
120,4798080,566,-7.760357599992019,9.873159764974545,-0.016561438301197575,337.56696023214283,306.994265,119.219749,890.425438,1133.373441,1133.373441,1133.373441,1133.373441
121,4838064,566,-7.798570257578141,14.789076690184764,-0.007883808196474535,310.2375246785714,286.771815,121.484635,620.632713,450.318301,450.318301,450.318301,450.318301
122,4878048,566,-7.822689231236776,9.864621366598668,-0.012827394000170245,295.20786508928575,278.509867,149.827375,696.430459,1038.484442,1038.484442,1038.484442,1038.484442
123,4918032,566,-7.849386655367338,10.29124812713036,-0.007195117103918992,359.2972062678572,332.066652,185.788656,654.103029,839.220082,839.220082,839.220082,839.220082
124,4958016,566,-7.870899691948524,10.047967987794143,-0.002122057723075462,356.92050642857146,308.7248485,186.920436,752.360182,264.527704,264.527704,264.527704,264.527704
125,4998000,566,-7.89192594626011,10.681926956543556,-0.02102451709353819,337.100172375,295.571092,184.842356,974.452003,420.55146,420.55146,420.55146,420.55146
126,5037984,567,-7.921755580413036,10.045177660232936,-0.010173210881569106,354.5191544464286,309.17224350000004,181.298549,782.122466,1266.001229,1266.001229,1266.001229,1266.001229
127,5077968,567,-7.9417273411383995,9.289276559536274,-0.003437389453383497,394.00698953571424,354.4098295,193.522464,800.21078,1122.823603,1122.823603,1122.823603,1122.823603
128,5117952,567,-7.966334077639457,10.038396162864489,-0.010222332527672944,382.56409373214285,340.923384,208.335674,1052.363655,553.563039,553.563039,553.563039,553.563039
129,5157936,567,-7.995696305005978,10.050904870644594,-0.009748281720422733,402.65225139285707,363.7390795,170.385214,1180.552182,1337.538307,1337.538307,1337.538307,1337.538307
130,5197920,567,-8.03370331862034,9.377981127225436,-0.011286665410033236,406.37507023214283,354.2032485,203.737906,1066.308105,1304.950544,1304.950544,1304.950544,1304.950544
131,5237904,567,-8.067042606304854,7.69914225309323,-0.011137510637080338,410.1149706785714,345.1816795,177.227948,955.555625,1255.086014,1255.086014,1255.086014,1255.086014
132,5277888,567,-8.08806018584814,8.698216602588312,-0.011842895821684626,494.08369823214286,397.1259065,219.958055,1298.844599,1153.069919,1153.069919,1153.069919,1153.069919
133,5317872,567,-8.111004127600253,10.88903168562131,-0.009667679793962564,535.6634488928572,452.6519445,162.678913,1440.610897,1312.579787,1312.579787,1312.579787,1312.579787
134,5357856,567,-8.145291447028136,10.255497349225557,-0.008193063206701295,419.4475684285714,365.7681215,170.033247,998.434844,1232.886139,1232.886139,1232.886139,1232.886139
135,5397840,567,-8.174386798418485,8.317117983255631,0.005080203560571998,503.709989,463.3546885,167.790753,1444.167168,1172.477583,1172.477583,1172.477583,1172.477583
136,5437824,567,-8.184956936958509,8.196136557750213,0.013844061146011928,490.2920166964286,428.17282750000004,204.588943,1251.70166,1155.242118,1155.242118,1155.242118,1155.242118
137,5477808,568,-8.191802609272493,9.668781833159619,0.053882331225640186,395.3686406428572,341.1027285,188.575852,1001.025363,644.105348,644.105348,644.105348,644.105348
138,5517792,568,-8.191984956692426,10.314553827505845,-0.013823196915026214,445.7456661607143,369.763427,194.850178,1283.024214,1137.93399,1137.93399,1137.93399,1137.93399
139,5557776,567,-8.216915016907912,9.794154569430228,-0.0057104717409716755,461.21621671428574,401.2138195,215.406893,1242.674431,1208.945883,1208.945883,1208.945883,1208.945883
140,5597760,567,-8.233138003716101,9.294962827364603,-8.31311090806617e-05,549.9516955535713,499.01876,208.099166,1412.283074,1245.315419,1245.315419,1245.315419,1245.315419
141,5637744,567,-8.252278379293589,9.197659044999343,-0.015277122908772957,434.6784089821429,384.33902850000004,190.21835,1038.330849,336.669747,336.669747,336.669747,336.669747
142,5677728,567,-8.277172064169859,9.423642754554749,-0.004206154886812258,481.6274095714286,389.0924675,206.984573,1386.017526,1026.372237,1026.372237,1026.372237,1026.372237
143,5717712,568,-8.294798574692164,9.761816994960492,-0.0176104649051409,479.228889875,416.4634985,191.056105,1123.599716,988.19005,988.19005,988.19005,988.19005
144,5757696,568,-8.314746348063151,8.933963990211486,-0.003117284932187221,540.9463050178572,457.7945695,216.107455,1328.516929,1432.500489,1432.500489,1432.500489,1432.500489
145,5797680,568,-8.331230581723727,8.405888838645739,-0.010785938186596374,459.1329675535714,434.03854850000005,207.430587,1050.245646,1161.04275,1161.04275,1161.04275,1161.04275
146,5837664,568,-8.353427637540378,7.774701275886634,-0.022790418678181223,510.1800598392857,478.618175,218.607343,1099.683782,1138.736343,1138.736343,1138.736343,1138.736343
147,5877648,568,-8.377236346709422,8.1517246619249,-0.015573002146862937,506.6214600357143,392.634733,201.072965,1173.899188,1148.321792,1148.321792,1148.321792,1148.321792
148,5917632,568,-8.39595004595243,10.02351925923274,-0.01642090082422305,602.5580130714286,553.007474,183.89458,1466.342922,1297.83759,1297.83759,1297.83759,1297.83759
149,5957616,568,-8.429369444724841,11.142295034420796,-0.017662982912159536,608.6006217321428,609.229497,203.892434,1209.348546,1427.34017,1427.34017,1427.34017,1427.34017
150,5997600,568,-8.46922690073649,9.96211663148342,-0.0171085755657539,640.7728356785714,639.476193,183.33823,1315.053226,1230.74883,1230.74883,1230.74883,1230.74883
151,6037584,568,-8.496713826595208,8.555562921059437,0.003286571211859924,659.9847755892858,618.7591170000001,172.336775,1468.387741,1157.289807,1157.289807,1157.289807,1157.289807
152,6077568,568,-8.528793503687933,8.605039432721261,-0.021947925609240953,784.5756537678571,753.024958,201.441629,1495.427603,1275.649941,1275.649941,1275.649941,1275.649941
153,6117552,568,-8.555387051900228,7.844140686132969,0.003729711486122165,741.5440523750001,670.5859955,211.163728,1485.595868,1269.648383,1269.648383,1269.648383,1269.648383
154,6157536,569,-8.578392916459304,9.893846853574116,-0.0038875096327524845,660.5562785714285,557.6261294999999,231.512721,1487.151153,1253.412059,1253.412059,1253.412059,1253.412059
155,6197520,569,-8.601366505256067,9.791049531484262,-0.019880667838412754,772.1303390357142,719.474584,176.393118,1508.975378,1372.223641,1372.223641,1372.223641,1372.223641
156,6237504,569,-8.623387136214818,9.274047370751699,-0.01131173833582113,781.6547878928571,712.121405,244.424399,1514.597237,1430.169723,1430.169723,1430.169723,1430.169723
157,6277488,569,-8.648711092044145,10.742091491894845,-0.010839237119315451,814.2960249642856,804.536057,236.684221,1514.226341,1134.553174,1134.553174,1134.553174,1134.553174
158,6317472,569,-8.67161673765916,8.428254669751876,0.0017333219439432212,812.3958070357143,782.9331135,198.53537,1527.779504,1318.035006,1318.035006,1318.035006,1318.035006
159,6357456,569,-8.689909191620655,8.053512408336003,-0.008075640431399314,829.2809644642857,809.4851625,212.747646,1533.971811,1299.340461,1299.340461,1299.340461,1299.340461
160,6397440,569,-8.711213581378644,7.517963840105595,-0.013322139962819607,843.8678705357142,740.3135945,214.764306,1519.046031,1424.801274,1424.801274,1424.801274,1424.801274
161,6437424,569,-8.730756329267454,9.236955252366188,-0.00789580170232325,836.7911723928571,720.9708485,187.652416,1502.439895,1254.169709,1254.169709,1254.169709,1254.169709
162,6477408,569,-8.748054423699012,7.486828425297371,0.00813147286553897,923.2944533035715,860.5222455,260.943702,1523.505069,1128.666336,1128.666336,1128.666336,1128.666336
163,6517392,569,-8.764974630795992,10.397199286558688,-0.014716592754606002,737.6571294107143,685.3389595,211.030542,1522.237794,1157.842451,1157.842451,1157.842451,1157.842451
164,6557376,570,-8.78757781493358,7.850139162784967,-0.015395616326004995,940.5900838750001,889.6648925,297.906862,1509.405827,1297.898186,1297.898186,1297.898186,1297.898186
165,6597360,570,-8.804479740827512,9.943791463283391,-0.0041750554407302,949.1321309285714,1024.39447,208.997119,1543.050101,1412.317423,1412.317423,1412.317423,1412.317423
166,6637344,570,-8.824983093066093,8.797606812684965,-0.013246819492381361,974.3981026785715,1019.182199,282.44071,1541.396365,1545.911943,1545.911943,1545.911943,1545.911943
167,6677328,570,-8.850358989911202,5.7191339784707775,0.07177686154187914,1011.5432562142856,1114.5488605,263.990446,1545.458756,1391.134708,1391.134708,1391.134708,1391.134708
168,6717312,570,-8.851020810542963,17.40421368372746,-0.007624714254724005,93.08172942857144,88.6503605,62.909393,151.40091,57.01876,57.01876,57.01876,57.01876
169,6757296,570,-8.859182096138978,10.48872443162478,-0.0023237521973966907,95.95701528571428,90.8332035,56.998627,138.557873,60.065129,60.065129,60.065129,60.065129
170,6797280,570,-8.86508031991812,7.587142581817432,0.0008067123712792706,97.29787985714286,94.46307300000001,62.363629,154.013574,63.722104,63.722104,63.722104,63.722104
171,6837264,570,-8.865800136174911,7.842712676219451,-0.006625520753620479,100.4850339642857,93.6874545,55.910976,151.669084,68.860799,68.860799,68.860799,68.860799
172,6877248,570,-8.872729384593475,8.241304447712043,-0.015462218751333868,105.36796126785714,103.097036,65.830822,148.725064,80.888967,80.888967,80.888967,80.888967
